Time,Error_Total,X_Desired,Y_Desired,X_Actual,Y_Actual
1.749784395,0.0347476375587116,0.5,0.5,0.48489330341012044,0.46442187118898637
1.799949021,0.02911983200627738,0.5,0.5,0.48682294180684726,0.46784780795519765
1.849829201,0.0284192577557256,0.5,0.5,0.4896214165040284,0.4727924712498367
1.899734076,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
1.949744926,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
1.999661479,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.049857892,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.099659086,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.149820468,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.199777221,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.249797784,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.299819425,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.350157798,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.399723858,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.449728434,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.49984905,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.549768001,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.599764145,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.649784344,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.699746454,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.749692045,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.799801299,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.849819442,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.899804955,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.949788195,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
2.999832795,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.049775535,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.099708006,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.149743572,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.199785221,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.249792043,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.299739942,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.349917568,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.39979242,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.449730637,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.499743629,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.549816719,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.599770408,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.649839294,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.699741395,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.749817927,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.799824919,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.849752004,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.899762055,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.949725702,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
3.999881117,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.049729991,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.099717095,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.149782495,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.199779288,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.249904687,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.299845224,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.349728699,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.399749264,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.449783121,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.49986697,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.549772572,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.599703512,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.649716276,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.699613479,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.749870131,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.799821177,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.849719725,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.899777318,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.94993023,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
4.999894912,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.049900442,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.099778921,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.149801431,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.199726534,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.24973799,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.29998489,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.349696429,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.399736178,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.44979665,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.499861607,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.549738221,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.599753602,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.649780165,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.699729531,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.749999287,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.799722319,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.849759561,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.899663417,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.949729627,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
5.999725365,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.049988705,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.099880741,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.149719038,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.199717557,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.249821774,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.299817336,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.349738904,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.399747925,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.449724027,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.49983728,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.54969149,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.599882467,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.64974499,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.699726373,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.749844341,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.799898446,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.849788263,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.899734752,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.949785954,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
6.999794073,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
7.04983283,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
7.099654995,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
7.1497404,0.0284192577557256,0.5,0.5,0.48997836224278335,0.47340637316856726
10.747048799,0.8500050361369266,0.5,0.5,0.48997836224278335,0.47340637316856726
10.747486657,0.8312868662477181,0.999971461806207,0.007554837732038516,0.15,0.0
10.747779216,0.8114809736146775,0.9998869382033774,0.015036981421658015,0.16864128731446396,0.006759187378671482
10.780465247,0.7818483730525843,0.9997453433154169,0.022566535381825688,0.18832395949957723,0.012732491197823069
11.025407396,0.7619700437924776,0.9995489024305504,0.03003317582078104,0.2177612982537415,0.02028533501072692
11.025818282,0.7321974291409926,0.9992956509798202,0.03752601674594972,0.23744129062795188,0.024248921809344917
11.026128585,0.7122641708284964,0.9989860676974454,0.04502040144640153,0.2669404485696987,0.03011111720627253
11.026428295,0.6824643638352116,0.9986202497900518,0.052512824236128734,0.2865971768558627,0.03398196739247837
11.030493947,0.662508686259606,0.9981964624101666,0.06003184514762876,0.31602387347048416,0.040077727669495467
11.080527676,0.6327065410296111,0.9977201107301675,0.06748763327145352,0.33562038891586665,0.044212802598503805
11.222623088,0.6127395189905979,0.9971848513907842,0.07498247899836182,0.3649414180850997,0.05077900603484807
11.222978542,0.5829534717614199,0.9965955347098517,0.08244598350668514,0.38445881485107725,0.05527330727909488
11.323172541,0.5629829097820072,0.9959499549791645,0.08990932753057511,0.4136445441079748,0.062429176351451135
11.323480718,0.53322480293677,0.9952468091584497,0.0973847465464925,0.4330668889233112,0.06732656977162918
11.524768178,0.5132593245663813,0.9944890117302153,0.10484085819879423,0.4620928731320033,0.07512483436197034
11.525174548,0.4835431665662145,0.9936736184754699,0.1123064554950707,0.48140334609413904,0.08045834269862576
11.525451558,0.4635936883750949,0.9928018043214429,0.11976884960659534,0.5102419207658476,0.08894754665405712
11.525741354,0.4436650242092324,0.9918769906212578,0.12720076837864375,0.5294201827052561,0.09475375444258238
11.530484026,0.4140548318288408,0.9908952684268957,0.13463493977861177,0.5485191333240818,0.10084131910731226
11.580491869,0.3941610021608952,0.9898586172197458,0.14205603794211957,0.5770078792891172,0.11050176801006256
11.724220573,0.36463697995043926,0.9887643028223645,0.14948295375795723,0.5959337526363797,0.11712473277691857
11.724687717,0.3447867516561173,0.9876169147173804,0.1568847658764941,0.6241635764505744,0.1275283687867334
11.730472493,0.3156491668084306,0.9864123907103847,0.16428814763403804,0.6428986058742756,0.1346877465362746
11.780471995,0.29810406003001116,0.9851507885420692,0.1716913621442248,0.6705592137910028,0.14587397260731258
11.921786247,0.27297637913164996,0.9838363222379577,0.17907007300297118,0.6868816426017684,0.1529176572723986
11.922109698,0.25780541831282394,0.9824663088351682,0.18644021026538238,0.7104342207424373,0.16375438623946195
12.02437938,0.23602316761230493,0.981040640875784,0.19380211802256186,0.7242844792080786,0.1705662156919602
12.02472811,0.2228004873736431,0.9795606201334577,0.20114917718886108,0.7443877588529214,0.18113265983763757
12.030385276,0.20394005041020938,0.9780183058124012,0.20851904828058387,0.7561850955648897,0.187780581480547
12.080531926,0.19248424412759024,0.976433986752382,0.21581628649119383,0.7732640399890502,0.19810987823023715
12.324875166,0.18123965790880014,0.9747825214144439,0.22315697601665777,0.7831973640314787,0.20457441139510446
12.325277768,0.1655702992679592,0.973084672721513,0.2304478676717708,0.7928629405245315,0.21126608353112314
12.3255663,0.15591764880020795,0.9713289489516035,0.23773950645312056,0.8065527826445955,0.22154262351698684
12.325834215,0.14262938037763603,0.9695188944501184,0.24501655720424304,0.8145298102424308,0.22802547178137206
12.330453829,0.13423967530395137,0.9676521866570883,0.2522880212331843,0.8257503728401765,0.23789999209855706
12.380428042,0.12274497872523506,0.9657333221637278,0.25953641452137227,0.8323686685205496,0.24423414069212018
12.523647015,0.11543116634236462,0.9637617065625398,0.2667646396426277,0.8416885762677013,0.2539396381893023
12.523963109,0.10550081693102462,0.9617333041371519,0.273987320351575,0.8471349510925182,0.2601463795375926
12.7283625,0.0991314384337557,0.959651028438049,0.28119371191012593,0.8547783775906899,0.26969808329045125
12.72876846,0.09055363514728608,0.9575147285813377,0.2883843694616738,0.85918803521593,0.27577867797843525
12.729057817,0.08497957344214781,0.9553257530883724,0.29555491111827953,0.8653671575616236,0.2851909384609141
12.729408228,0.07757646468110528,0.9530821828710598,0.30271166593597887,0.8688898668254721,0.29117122308099014
12.730732247,0.07268517273838467,0.9507880198435453,0.30984212322082677,0.8737805426299774,0.30046361984232384
12.780373951,0.06629845058068533,0.9484326467121045,0.316978729019271,0.8765285658242369,0.3063515239455081
12.921045994,0.06200911247390123,0.9460342786955518,0.32406657268682776,0.8802875892060253,0.31553091977873876
12.921374981,0.057867258913051174,0.9435736112414471,0.33116286049129123,0.8823501390401759,0.32132332384462425
13.13278636,0.05260450387666098,0.9410625157429806,0.3382326735599214,0.8842293312995051,0.3273419068227264
13.133327708,0.04901270720096482,0.9384999086314618,0.3452794831708624,0.8866236097042869,0.33655690111461156
13.133783226,0.044539760606562444,0.935881298783509,0.3523154759406581,0.8878788707177765,0.34241535639786047
13.134166874,0.041380188637181105,0.9332140850605555,0.35932084749509097,0.8893922168293106,0.351356292290103
13.134574661,0.037513821975602935,0.9304940274144942,0.3663070637401831,0.8901417535148678,0.35714114846792444
13.180542971,0.03473579914942303,0.9277207061508821,0.3732750880770221,0.8909231980995472,0.365979182346465
13.323940434,0.031390675111717004,0.924895008317262,0.38022259742131564,0.8912239540946744,0.37168820522921314
13.324289679,0.028952284666452173,0.9220157486498828,0.38715237212445963,0.8913506779198372,0.3804420873994518
13.528870797,0.02605120834363253,0.9190835329175028,0.3940627608895333,0.8912558791091554,0.38607173649149457
13.529383728,0.023916448971180785,0.9161069882172567,0.40093389248042766,0.8908002728028542,0.39475039742521856
13.529716048,0.021383338927433576,0.9130745642316512,0.4077926435741335,0.8903577342966275,0.400313193788601
13.530074531,0.019529379208518376,0.9099919014264681,0.4146260234696335,0.8893843452215894,0.4089185011570832
13.530407631,0.017298540294481926,0.9068531226783108,0.42144681027218206,0.8886351970430738,0.4144109138958071
13.580614838,0.01571700137584343,0.9036704542851955,0.4282285722041306,0.887198911543555,0.4229438985122056
13.823792664,0.014419449387063882,0.9004189119549291,0.4350238878428421,0.8861761662184217,0.4283779623141092
13.824162087,0.01239310596137944,0.8971428294349832,0.4417405840461035,0.8849802842641387,0.433995068208326
13.824458399,0.011422983657177126,0.8938049470268888,0.44845592500296005,0.8828950971759926,0.4425767880254031
13.824759561,0.009572887188273108,0.8904131608267913,0.4551531643594742,0.881461646705944,0.44805704213840125
13.830404742,0.008967838868158141,0.8869749602065259,0.4618175180378412,0.8790703975611817,0.45641769780886765
13.880491005,0.007185293139387428,0.8834890981466286,0.46845171945042213,0.8774320175540797,0.46183855767555104
14.126180723,0.007065313348334823,0.8799516575806303,0.47506323823371255,0.8747269170991131,0.4701306400948284
14.126706507,0.005300650727674776,0.8763632768358623,0.48165071059172093,0.872900366018633,0.475492228523705
14.127177462,0.005834128303136324,0.8727271713600306,0.4882082387362177,0.8698892665709448,0.4837312760889665
14.127524103,0.004107173356899565,0.8690371450903631,0.4947468448137807,0.8678592135013419,0.4890328680699496
14.130461594,0.0053041845659284196,0.8653070440629763,0.5012421764925558,0.8644966419915975,0.49721574861336426
14.180384066,0.0036674943818878173,0.8615188809833061,0.5077255338362175,0.8622584244179974,0.5024731582386771
14.428758862,0.005352570186437275,0.8576962988180971,0.5141566483025747,0.8585961572369986,0.5106012622662756
14.429202424,0.0039441382280729275,0.8538076944355873,0.5205885332223394,0.8561913450864219,0.5157960164330613
14.429495393,0.005746160190903981,0.8498627975931227,0.5270040087771544,0.8522527008300674,0.523866399993353
14.429791869,0.0073652624439939866,0.8459046237862484,0.5333341986569449,0.8496873467322328,0.529008766418029
14.430383832,0.005923459697892962,0.8418803567721285,0.5396642149348369,0.8469414946859926,0.5343133295982074
14.480507953,0.007585208246835965,0.8378104399147095,0.5459612319294485,0.8425464028974197,0.542403419480912
14.728002339,0.006384881144244845,0.8336887796248068,0.5522345685736273,0.8396731716120039,0.5475738350807703
14.728436941,0.007988913093302517,0.8295261531469238,0.5584678694833449,0.8351515239042635,0.5554476193167858
14.728750146,0.006853666805476029,0.8253150086647001,0.5646725922805056,0.8321594700191427,0.5605523882588724
14.729137815,0.008403903869813803,0.8210573487964296,0.5708457146965179,0.8274385802849059,0.568345188077791
14.730428959,0.007304020461201501,0.8167521529402634,0.5769886659783229,0.8243396749997952,0.5733754805071369
14.780567075,0.008803113126435834,0.8124011457971996,0.5830989438400633,0.8194257174168191,0.5810979169890477
15.037217759,0.00772364806864604,0.8080002141064107,0.5891821908408251,0.8162280631096933,0.5860521267047398
15.037619883,0.009157986280599077,0.8035673876824192,0.5952137880234737,0.8111386202294263,0.5936869687128019
15.038001342,0.00810162128819697,0.7990781846967075,0.6012271240902348,0.8078423611760699,0.5985704488458301
15.03833348,0.009492094063870877,0.7945533637076787,0.6071943282185804,0.8025837404691711,0.6061222663892774
15.038671994,0.010753453073991705,0.7899650934052892,0.6131518174165128,0.7991945945998887,0.6109345764696921
15.080523141,0.009457580331232212,0.785346053824218,0.6190570052448551,0.7956228369760854,0.6158908591547266
15.327753767,0.01074338871308393,0.7806752714909835,0.6249368932000088,0.7900140082461616,0.6234422957494573
15.328278183,0.009579294412025258,0.7759750153833481,0.6307636447202809,0.7864159196148177,0.6282322577744152
15.32873223,0.010840016854688155,0.7712235803061788,0.6365643637368643,0.7807526002302999,0.635584230726523
15.329112109,0.009702776425637504,0.7664260787636895,0.6423325196429921,0.7770743159059904,0.6403024922610963
15.330411329,0.010938908061403544,0.7615865292472974,0.6480632364739227,0.7712760370260207,0.6475559797618244
15.380346675,0.00980848257643016,0.7566985426018583,0.6537639601754012,0.7675246145541798,0.6521968368046998
15.524459534,0.011026738590821053,0.7517890589967543,0.6594036781613936,0.7615973906120228,0.6593492596254125
15.524805323,0.009915510532106224,0.7468156544184696,0.6650311107876931,0.7577847556765419,0.663905152733208
15.530421378,0.011114142401120882,0.7418180585516062,0.6706011989302776,0.7517269760150088,0.6709627287572411
15.580404445,0.01220278971408057,0.7367559454065427,0.6761587660513702,0.747846886066935,0.6754409940959065
15.828421719,0.010873286325005522,0.7316658285886167,0.6816634912298977,0.7437632642270038,0.6800634512987855
15.828909989,0.012007486546575383,0.7265315330277923,0.6871331250320318,0.7374047117896521,0.687084760600954
15.829273069,0.010831925945769847,0.7213552930938972,0.6925651890800011,0.7333193576769612,0.6915449480210043
15.829555908,0.011941754787171768,0.7161375105088454,0.6979592151710537,0.7269625321372424,0.6983459016582505
15.830317303,0.010779123995520648,0.710885896050204,0.703307360118532,0.7228137663438466,0.7027316712659581
15.880449056,0.011883474958513286,0.7055953014921809,0.7086150368939107,0.7163433703987562,0.7094326730540198
16.129394383,0.010745782503923754,0.7002586102153042,0.7138892622944617,0.7121410774415969,0.7137345053699256
16.129807779,0.011899705402756039,0.6948850056342714,0.7191208722771567,0.7055623868373617,0.7203313978925513
16.130099305,0.010723047679708324,0.6894152291005841,0.7243663726900836,0.7013135841886545,0.7245456347066094
16.13037868,0.011822632837756595,0.6840226668298952,0.7294607537509596,0.6946296500271031,0.7310341764517772
16.130654671,0.010716994737728905,0.678531297171855,0.7345714932927085,0.6903393815938773,0.7351578289464042
16.180457635,0.011811133866832337,0.6730108672381729,0.7396325929671584,0.683557697674195,0.741534787479375
16.435156514,0.012822719935818324,0.667436130291644,0.7446670477342983,0.6792118693394411,0.7455807506939186
16.435626303,0.011492130439384086,0.6618311514100161,0.7496529377140413,0.6746534937171905,0.7497513466063153
16.436051827,0.012543200652064832,0.6561895577279667,0.7545960935021964,0.6675855328076216,0.7560796075802233
16.436486225,0.011361233090508703,0.6505137526793303,0.7594944750128568,0.6630424132374801,0.760098252469061
16.436784598,0.012405289496112512,0.6447989382262884,0.7643522285322724,0.6560076455275471,0.7662076255171736
16.480482949,0.011247675471165607,0.6390488390875803,0.7691661597215623,0.6514153304564231,0.7701465161397569
16.732956097,0.012302743464049705,0.6332619263019659,0.773937550902089,0.644291412082473,0.7761422383906579
16.733364592,0.01115980767300474,0.627432759030975,0.7786707474245956,0.6396645482647858,0.7799901521698678
16.733641186,0.0122068786334698,0.6215827315007714,0.7833485226258106,0.6324538653120961,0.7858703784810741
16.733902084,0.011083781131691527,0.6156892574339436,0.7879890470561371,0.6277848961925313,0.7896332517252747
16.734200319,0.012130206387200552,0.6097638464276115,0.7925831512149398,0.6204832578058828,0.7954017366542391
16.780424159,0.011022184913122773,0.6037993456156401,0.7971363435662213,0.6157728307295472,0.7990799384888131
17.03970345,0.012071416180879728,0.5978066105457565,0.8016403535175822,0.6083863272459448,0.8047319800802233
17.040149149,0.01096959051864429,0.5917771784876581,0.8061015885241676,0.6036428106603334,0.8083210167736897
17.040448918,0.012021279264581398,0.5857174069176285,0.8105153417633063,0.596163932746237,0.8138622827934032
17.040723006,0.013007023816957347,0.5796179952424975,0.8148883233861363,0.5913809602299485,0.8173669943729872
17.040997881,0.011685295659840136,0.5734867299447329,0.8192148500712721,0.5863744024204546,0.8209728508486959
17.080414631,0.012710533931334339,0.5673237004423907,0.8234948809290514,0.5786334219865661,0.8264336448275457
17.344283849,0.011527773026331433,0.5611382764038585,0.8277220757926581,0.573661631522243,0.8298953795906655
17.344785164,0.0125636642803112,0.5549146040260972,0.8319073158943607,0.5659782940191024,0.8351452650424004
17.345231785,0.011402945221018302,0.5486582862479645,0.8360467002096513,0.5609762921017748,0.838519025417601
17.345675715,0.01243560401357546,0.5423676882143031,0.8401412326395321,0.5532174487711373,0.8436497730159436
17.345970821,0.011283278459937741,0.5360561954719956,0.8441822998002799,0.5481830790081179,0.8469360141797643
17.380439287,0.012323966274775035,0.5297127693453569,0.8481770935320481,0.5403471787911573,0.8519482615929499
17.636642126,0.011183773786069032,0.5233344679741387,0.8521273582218947,0.5352829880433286,0.8551461349440056
17.637188124,0.01224154046621607,0.516938175209001,0.8560227351020463,0.5273773127022099,0.8600353657224554
17.637493639,0.011113427784360808,0.5104911043355813,0.8598830341355961,0.5222910110563945,0.8631414868920608
17.637773723,0.01216597072469873,0.5040344598987139,0.863683543454784,0.5143132677875923,0.8679089884611393
17.638061141,0.011046395508307064,0.49754037527855216,0.8674408192883694,0.5091955669035825,0.8709289924288613
17.680482873,0.012108454068049761,0.49102979434821004,0.8711427788039998,0.5011488308135443,0.8755731235692727
17.936096861,0.013099007712269104,0.4844722371757731,0.8748066365808512,0.4960015027523714,0.8785067305232175
17.936514772,0.011752362431881797,0.47789313101388325,0.8784179844070518,0.4906204098456395,0.881516431854535
17.936794728,0.012801283213430279,0.47129510044705725,0.8819755825954584,0.4823143488380922,0.886061434725306
17.93712321,0.0115978920421743,0.4646659561715065,0.8854860525017995,0.4769952188897617,0.8889301972047257
17.937458896,0.012640121517450495,0.4580092122007433,0.8889474458815068,0.4687703732520426,0.8932727797009857
17.980552709,0.01145652535720977,0.4513349650718191,0.89235460961639,0.46342087479684607,0.8960564278310533
18.124079433,0.012510761251941926,0.444625026280037,0.895716800113449,0.4551366035728758,0.9002729735163241
18.124388102,0.011329472816906922,0.43789156047550537,0.8990277978262556,0.4497661142390897,0.9029665945992356
18.332572215,0.012392355321816963,0.43114352884032997,0.9022833576760172,0.44141731945783164,0.9070589393847484
18.332973692,0.011221856832510233,0.4243565907194735,0.9054951595193346,0.4360272447773307,0.9096624493201508
18.33338986,0.01229996838988721,0.41756725989451754,0.9086460165896202,0.42762357889291713,0.9136260285345641
18.333701471,0.011135388335040105,0.4107278591943283,0.9117579863547366,0.4222220388154228,0.9161366913265565
18.334015876,0.012212737724680655,0.4038897270685788,0.9148076783501923,0.413753160481668,0.9199758070906265
18.380492189,0.01107716516035871,0.39701205660782607,0.9178133943825533,0.40833171369293286,0.9223977510666944
18.631419112,0.012154439292405918,0.39011022900468834,0.9207681625826936,0.39981748637764886,0.9261041481790917
18.631855499,0.013159824482191088,0.3831941670235226,0.9236678138590457,0.39437295243676007,0.9284390978788427
18.632204653,0.011790248328406914,0.3762542761267354,0.9265164432951778,0.3886896682280953,0.9308224859897538
