Time,Error
13.700248385,0.013961228422230305
13.750245743,0.010432885159580373
13.800279495,0.01265429922785094
13.850205383,0.009337228466432647
13.90022936,0.011538957386741195
13.950282182,0.013810222130784122
14.000271228,0.01033695777745419
14.050332124,0.012521655382315184
14.100266889,0.009263143341308
14.150271783,0.011463830431252823
14.200231821,0.013711183740119447
14.250196394,0.0102759217626914
14.30023273,0.012448123192755794
14.350193393,0.009264507212009344
14.400220593,0.011427223828313127
14.450152029,0.008480947887152528
14.50044223,0.010666394954951678
14.55052734,0.01291973119980984
14.600157974,0.009604597759300195
14.650212502,0.011761575521014693
14.700307593,0.014016754828113072
14.750172636,0.010574405834093421
14.800243814,0.012730007534840129
14.850446026,0.009608453451731804
14.900326805,0.011734836744248807
14.950248134,0.013921631189918801
15.000155178,0.01052432282366937
15.050222843,0.012700939204051818
15.100217185,0.014890262425774708
15.150168593,0.011361576269257422
15.200169153,0.013485004531803738
15.250148831,0.010220542495366887
15.30023267,0.012391462581815964
15.350244752,0.014598951347149343
15.400200826,0.011164525487801075
15.450231413,0.013292638507375927
15.500176927,0.010125019176316048
15.550204981,0.012260520988738465
15.600234281,0.00936019150093276
15.650172965,0.011422123016229148
15.700208899,0.013605787036134138
15.750169806,0.010440159787083837
15.800200406,0.012538261665729997
15.850281365,0.014739011203359458
15.90019026,0.011376514358510191
15.950290603,0.013474423723054784
16.000163565,0.010369797070568326
16.051222369,0.012709512651364552
16.100223557,0.014640087976092698
16.150176315,0.011361994295281539
16.200534024,0.013507760341322972
16.250173553,0.010427063848785861
16.300276701,0.012495061807959206
16.351814503,0.010084823456322299
16.40028976,0.011723621904167241
16.450223843,0.013817863870943357
16.500638084,0.010881216320760934
16.550247483,0.012780354687278877
16.600146836,0.009968248263121994
16.653272894,0.012660729494741936
16.700237817,0.014009132474890534
16.750157747,0.010883404808977776
16.800252416,0.01289945950907914
16.850355332,0.01503304894425432
16.900238506,0.011698673343988827
16.950313894,0.01371756219606075
17.000189303,0.010635276907863712
17.050241679,0.012653793723059744
17.100229399,0.014761662722403599
17.150091793,0.011429875887846087
17.20019416,0.013508959179220962
17.250196121,0.015608963006568012
17.300179241,0.012115151809761224
17.350240691,0.014185496760515209
17.400145588,0.010909551514135321
17.450176982,0.01296565781513661
17.500260103,0.015097798191090549
17.550232032,0.011641245232310296
17.600216464,0.013704117748433881
17.650173576,0.01580556952631663
17.700188099,0.012219852650461977
17.750211853,0.014274813599165248
17.800157188,0.010911685619331738
17.850288891,0.013029566051605195
17.90030746,0.015188618746510651
17.950265011,0.011649475300180406
18.000237046,0.013730634938328426
18.052805949,0.01657323947417331
18.100231888,0.01217329853295769
18.150222269,0.0142522201351391
18.202229268,0.011327656233884936
18.250268494,0.012925803968391351
18.300268534,0.01507237948674528
18.352418192,0.012047016592353889
18.400208339,0.01357121333286228
18.450223964,0.015711491758140905
18.500306579,0.012045771172178516
18.550226563,0.014129429042211667
18.600153847,0.01065854473092349
18.65022832,0.012808283145268148
18.700219711,0.01498644760466712
18.750148357,0.011370609988400952
18.80022855,0.013498653520561935
18.850144652,0.010112091285430816
18.900213603,0.012272957999709334
18.950248012,0.014493682706988205
19.000155718,0.010932132215900297
19.050216454,0.013072644034447032
19.100182293,0.009767181919973786
19.150263343,0.011930386671285818
19.200287557,0.014161162333251234
19.250288894,0.010662567661445436
19.300222397,0.012800763297322168
19.350236866,0.015005577474234743
19.400181551,0.011338580099422197
19.450220167,0.013505472905926777
19.500183223,0.01006502720350615
19.55024265,0.0122469079057398
19.600231967,0.014452847167568294
19.650231025,0.010858295004171237
19.700256115,0.013018272533043072
19.750144764,0.009618296887557694
19.800203034,0.011820961272896429
19.850190109,0.01405339332621228
19.900163049,0.01050305809586535
19.950224546,0.012687498268852362
20.000151647,0.009360261990475538
20.050179507,0.011557377796386844
20.100141606,0.008458748868792424
20.15015556,0.010614953785444798
20.200159007,0.012858618968475172
20.250154093,0.0095176266292225
20.300234353,0.011694674884693827
20.350941507,0.008731918350632606
20.400167178,0.01070535696133167
20.450242309,0.01298054568231972
20.500181334,0.009574640861096174
20.550608228,0.011875320300233697
20.600212609,0.014008561026341211
20.650133561,0.01043147646387087
20.70020694,0.012606547917578901
20.750157939,0.009273731891845431
20.800254438,0.011475716923606721
20.850155181,0.008362709964494577
20.90016982,0.01053014231850277
20.950374231,0.007697957190860652
21.000183862,0.009766768196096759
21.050166649,0.012001777245919385
21.100169882,0.008793577697702035
21.150261264,0.010981850794135647
21.200228903,0.013234966073261814
21.250243964,0.00980136090745591
21.300240527,0.011977954652999088
21.350149877,0.00873377631146554
21.400183164,0.01093349249888217
21.45022848,0.013212571629196007
21.500165309,0.00975398251113545
21.55022569,0.011962727731597763
21.600246482,0.014225020238226981
21.650153302,0.010592245770208319
21.700216889,0.012785328492453757
21.750192875,0.009402357901099556
21.800232345,0.011616644610835327
21.850161767,0.008441302929865911
21.900221915,0.010637955623232304
21.950212998,0.01290175885971916
22.000174656,0.009492494324144342
22.051706721,0.012100142359304688
22.101260766,0.014221173294806173
22.150144913,0.010310306778214285
22.200225813,0.012511493169537286
22.250142273,0.009142850480215734
22.300491551,0.01145052381789556
22.350224107,0.01364866680755054
22.400164088,0.01010462094329078
22.450223779,0.012308139545971606
22.500153226,0.008984147546568047
